Number of sequences in alignment file:	77
Neff:	26.707269615489427
Alignment sequence length:	298
|Train : Update 87000. Negative ELBO : 291188.375, BCE: 426.332, KLD_latent: 131.379, KLD_decoder_params_norm: 290630.656, Time: 2839.61 |
|Train : Update 88000. Negative ELBO : 257218.109, BCE: 457.023, KLD_latent: 135.866, KLD_decoder_params_norm: 256625.234, Time: 2872.79 |
|Train : Update 89000. Negative ELBO : 224723.938, BCE: 478.723, KLD_latent: 140.117, KLD_decoder_params_norm: 224105.109, Time: 2905.38 |
|Train : Update 90000. Negative ELBO : 193841.156, BCE: 495.312, KLD_latent: 141.550, KLD_decoder_params_norm: 193204.297, Time: 2938.56 |
|Train : Update 91000. Negative ELBO : 164733.625, BCE: 520.731, KLD_latent: 143.848, KLD_decoder_params_norm: 164069.047, Time: 2971.02 |
|Train : Update 92000. Negative ELBO : 137557.500, BCE: 562.285, KLD_latent: 144.166, KLD_decoder_params_norm: 136851.047, Time: 3004.20 |
|Train : Update 93000. Negative ELBO : 112460.930, BCE: 601.638, KLD_latent: 145.136, KLD_decoder_params_norm: 111714.156, Time: 3036.67 |
|Train : Update 94000. Negative ELBO : 89590.000, BCE: 614.469, KLD_latent: 144.646, KLD_decoder_params_norm: 88830.883, Time: 3069.21 |
|Train : Update 95000. Negative ELBO : 69172.305, BCE: 652.359, KLD_latent: 143.540, KLD_decoder_params_norm: 68376.406, Time: 3102.40 |
|Train : Update 96000. Negative ELBO : 51341.879, BCE: 673.405, KLD_latent: 143.170, KLD_decoder_params_norm: 50525.305, Time: 3135.05 |
|Train : Update 97000. Negative ELBO : 36245.297, BCE: 670.914, KLD_latent: 143.316, KLD_decoder_params_norm: 35431.066, Time: 3168.23 |
|Train : Update 98000. Negative ELBO : 24013.348, BCE: 666.168, KLD_latent: 142.822, KLD_decoder_params_norm: 23204.357, Time: 3200.82 |
|Train : Update 99000. Negative ELBO : 14716.800, BCE: 684.214, KLD_latent: 143.570, KLD_decoder_params_norm: 13889.016, Time: 3233.42 |
|Train : Update 100000. Negative ELBO : 8239.359, BCE: 682.143, KLD_latent: 143.811, KLD_decoder_params_norm: 7413.405, Time: 3266.59 |
|Train : Update 101000. Negative ELBO : 4378.724, BCE: 717.670, KLD_latent: 144.303, KLD_decoder_params_norm: 3516.750, Time: 3299.18 |
|Train : Update 102000. Negative ELBO : 2501.216, BCE: 699.178, KLD_latent: 144.399, KLD_decoder_params_norm: 1657.638, Time: 3331.81 |
|Train : Update 103000. Negative ELBO : 1868.879, BCE: 703.445, KLD_latent: 143.638, KLD_decoder_params_norm: 1021.797, Time: 3364.98 |
|Train : Update 104000. Negative ELBO : 1685.179, BCE: 707.554, KLD_latent: 142.099, KLD_decoder_params_norm: 835.526, Time: 3397.74 |
|Train : Update 105000. Negative ELBO : 1580.475, BCE: 696.299, KLD_latent: 142.739, KLD_decoder_params_norm: 741.437, Time: 3430.93 |
|Train : Update 106000. Negative ELBO : 1525.051, BCE: 710.687, KLD_latent: 140.713, KLD_decoder_params_norm: 673.650, Time: 3463.40 |
|Train : Update 107000. Negative ELBO : 1470.000, BCE: 707.604, KLD_latent: 141.357, KLD_decoder_params_norm: 621.038, Time: 3496.24 |
|Train : Update 108000. Negative ELBO : 1421.536, BCE: 701.519, KLD_latent: 141.123, KLD_decoder_params_norm: 578.895, Time: 3529.23 |
|Train : Update 109000. Negative ELBO : 1394.531, BCE: 709.480, KLD_latent: 139.954, KLD_decoder_params_norm: 545.096, Time: 3561.81 |
|Train : Update 110000. Negative ELBO : 1366.214, BCE: 708.862, KLD_latent: 140.944, KLD_decoder_params_norm: 516.409, Time: 3594.38 |
|Train : Update 111000. Negative ELBO : 1343.782, BCE: 710.236, KLD_latent: 140.466, KLD_decoder_params_norm: 493.081, Time: 3627.57 |
|Train : Update 112000. Negative ELBO : 1319.776, BCE: 707.405, KLD_latent: 139.019, KLD_decoder_params_norm: 473.352, Time: 3660.21 |
|Train : Update 113000. Negative ELBO : 1283.518, BCE: 687.995, KLD_latent: 139.686, KLD_decoder_params_norm: 455.838, Time: 3692.82 |
|Train : Update 114000. Negative ELBO : 1267.265, BCE: 687.189, KLD_latent: 139.767, KLD_decoder_params_norm: 440.309, Time: 3725.99 |
|Train : Update 115000. Negative ELBO : 1249.024, BCE: 680.906, KLD_latent: 140.929, KLD_decoder_params_norm: 427.189, Time: 3758.55 |
|Train : Update 116000. Negative ELBO : 1253.453, BCE: 699.315, KLD_latent: 138.662, KLD_decoder_params_norm: 415.476, Time: 3791.74 |
|Train : Update 117000. Negative ELBO : 1239.802, BCE: 695.634, KLD_latent: 139.605, KLD_decoder_params_norm: 404.562, Time: 3824.42 |
